Ref,Val,Package,PosX,PosY,Rot,Side
"BZ1","Buzzer","Buzzer_D30mm_H20mm_P15mm__668-1652-ND__AI-3035-TT-12V-R",113.710000,-63.700000,0.000000,top
"C2","0.1 uF","C_0603_1608Metric",138.700000,-85.495000,90.000000,top
"D1","SMBJ58A","D_SMB",141.980000,-83.430000,90.000000,top
"F1","500 mA","Fuse_2920_7451Metric_Pad2.10x5.45mm_HandSolder",116.430000,-85.590000,0.000000,top
"L1","47 uH","L_6.3x6.3_H3",125.920000,-85.290000,0.000000,top
