Ref,Val,Package,PosX,PosY,Rot,Side
"D1","LED","LED_0805_2012Metric",165.862000,-101.854000,90.000000,top
"D2","LED","LED_0805_2012Metric",161.798000,-100.838000,90.000000,top
"R1","10k","R_0805_2012Metric",165.354000,-86.106000,90.000000,top
"R2","330k","R_0805_2012Metric",165.354000,-90.424000,90.000000,top
"R3","R","R_0805_2012Metric",161.544000,-95.504000,-90.000000,top
"R4","R","R_0805_2012Metric",165.862000,-96.266000,90.000000,top
