Ref,Val,Package,PosX,PosY,Rot,Side
"R1","10k","R_Axial_DIN0207_L6.3mm_D2.5mm_P7.62mm_Horizontal",52.324000,-91.567000,0.000000,top
"SW1","SW_Push","SW_PUSH_6mm_H5mm",64.060000,-87.031000,0.000000,top
"U1","65C02","DIP-40_W15.24mm_Socket",31.872000,-40.899000,0.000000,top
"U2","74LS157","DIP-16_W7.62mm",59.065000,-40.899000,0.000000,top
"U3","74LS157","DIP-16_W7.62mm",59.065000,-61.991000,0.000000,top
"U4","pi_pico","pi_pico",77.724000,-40.949000,0.000000,top
